2227  4.20  31.77  33.41
2228  4.40  31.79  35.16
2229  4.77  31.80  37.52
2230  4.00  31.79  32.76
2231  4.74  31.79  36.42
2232  4.55  31.80  36.40
2233  4.62  31.82  36.93
2234  3.71  31.82  30.00
2235  3.98  31.81  32.16
2236  4.58  31.79  36.45
2237  3.70  31.82  30.07
2238  4.36  31.81  34.91
2239  4.47  31.82  35.78
2240  3.96  31.82  31.98
2241  3.94  31.81  31.96
2242  3.81  31.82  31.55
2243  3.59  31.84  29.38
2244  3.93  31.85  30.93
2245  4.45  31.83  34.82
2246  4.02  31.83  32.37
2247  3.17  31.81  26.36
2248  4.49  31.82  34.85
2249  4.48  31.85  35.55
2250  4.27  31.84  33.91
2251  5.10  31.84  39.20
2252  4.45  31.82  34.50
2253  4.92  31.81  38.34
2254  3.58  31.82  28.93
2255  4.42  31.83  34.60
2256  4.92  31.80  38.52
2257  4.28  31.76  34.22
2258  4.93  31.74  38.95
2259  4.82  31.77  37.48
2260  4.59  31.78  36.25
2261  4.84  31.77  37.76
2262  3.49  31.78  28.50
2263  4.07  31.75  32.66
2264  4.18  31.74  34.02
2265  3.06  31.75  25.34
2266  4.57  31.72  36.02
2267  4.75  31.71  37.88
2268  3.62  31.72  29.05
2269  4.15  31.70  32.40
2270  4.39  31.73  35.13
2271  3.79  31.73  31.08
2272  4.85  31.73  38.45
2273  5.21  31.71  40.34
2274  4.91  31.76  37.98
2275  4.11  31.79  33.32
2276  4.29  31.80  34.23
2277  4.33  31.82  34.89
2278  4.17  31.86  33.22
2279  4.50  31.87  35.20
2280  4.55  31.88  36.02
2281  4.03  31.84  32.55
2282  4.37  31.82  35.29
2283  4.67  31.80  36.95
2284  3.90  31.82  31.35
2285  4.20  31.85  33.15
2286  4.06  31.83  32.67
2287  4.73  31.83  37.48
2288  4.21  31.83  33.75
2289  4.03  31.87  32.71
2290  3.75  31.86  30.24
2291  4.17  31.85  33.34
2292  3.98  31.84  32.65
2293  4.69  31.86  36.98
2294  4.59  31.81  36.76
2295  4.38  31.82  35.05
2296  4.14  31.83  33.95
2297  4.35  31.84  34.41
2298  4.88  31.83  38.89
2299  4.70  31.84  36.88
2300  3.97  31.85  31.67
2301  5.09  31.84  39.65
2302  4.28  31.85  33.50
2303  4.99  31.86  38.83
2304  5.19  31.85  40.17
2305  4.54  31.84  35.74
2306  3.79  31.84  30.96
2307  4.50  31.79  35.76
2308  5.02  31.79  38.44
2309  3.83  31.81  31.67
2310  4.04  31.81  31.84
2311  4.51  31.82  35.80
2312  4.41  31.81  34.65
2313  4.06  31.81  32.85
2314  3.21  31.81  26.98
2315  4.06  31.82  32.93
2316  4.61  31.82  36.12
2317  3.84  31.85  31.27
2318  4.41  31.85  35.04
2319  4.83  31.86  37.72
2320  4.54  31.87  36.16
2321  4.71  31.88  37.38
2322  4.64  31.91  36.28
2323  4.61  31.91  35.02
2324  4.20  31.90  33.23
2325  3.94  31.91  31.62
2326  4.22  31.87  33.26
2327  3.77  31.86  31.05
2328  4.39  31.86  34.82
2329  4.13  31.82  33.41
2330  4.37  31.82  34.15
2331  5.00  31.82  38.94
2332  4.56  31.85  36.54
2333  4.09  31.84  32.87
2334  4.73  31.85  36.97
2335  3.90  31.85  31.07
2336  3.91  31.83  32.16
2337  5.01  31.82  39.20
2338  4.17  31.82  33.01
2339  3.57  31.77  29.43
2340  4.10  31.79  32.47
2341  4.38  31.80  34.85
2342  4.74  31.83  37.41
2343  4.41  31.83  35.23
2344  4.82  31.84  37.47
2345  4.71  31.86  37.57
2346  3.89  31.88  32.00
2347  4.97  31.89  38.79
2348  4.45  31.88  35.40
2349  4.77  31.88  38.07
2350  4.92  31.89  38.03
2351  4.32  31.89  34.20
2352  4.36  31.92  34.33
2353  4.07  31.93  33.13
2354  4.11  31.92  32.95
2355  4.42  31.92  34.58
2356  4.46  31.92  35.99
2357  4.05  31.90  32.03
2358  5.20  31.86  40.24
2359  4.47  31.86  35.13
2360  4.59  31.85  35.64
2361  4.22  31.83  33.84
2362  3.62  31.81  29.77
2363  3.47  31.81  27.95
2364  4.09  31.82  32.40
2365  4.09  31.83  32.59
2366  4.10  31.83  33.28
2367  4.00  31.83  32.44
2368  4.12  31.84  33.01
2369  4.28  31.84  34.31
2370  4.97  31.84  39.09
2371  4.70  31.86  37.99
2372  4.21  31.86  33.20
2373  4.17  31.88  33.15
2374  4.74  31.86  37.44
2375  3.95  31.86  31.75
2376  4.12  31.86  33.06
2377  4.56  31.86  35.81
2378  3.53  31.88  29.14
2379  4.64  31.87  36.76
2380  3.63  31.88  29.50
2381  4.51  31.89  35.76
2382  4.12  31.91  33.69
2383  4.41  31.92  34.98
2384  4.36  31.93  34.60
2385  3.69  31.93  30.29
2386  4.11  31.93  33.16
2387  4.92  31.94  38.50
2388  4.68  31.95  37.40
2389  4.31  31.93  34.63
2390  4.44  31.94  35.62
2391  4.55  31.91  36.34
2392  5.28  31.88  40.76
2393  4.63  31.87  35.77
2394  5.02  31.87  38.15
2395  4.90  31.88  38.60
2396  4.28  31.86  33.42
2397  4.69  31.86  37.38
2398  4.58  31.88  35.51
2399  4.44  31.87  35.40
2400  5.39  31.86  41.09
2401  3.63  31.85  29.91
2402  4.04  31.86  32.80
2403  3.75  31.87  30.42
2404  3.97  31.85  32.30
2405  3.71  31.85  29.52
2406  3.92  31.86  31.35
2407  4.20  31.87  33.49
2408  4.67  31.89  37.21
2409  4.95  31.90  38.08
2410  4.01  31.91  31.48
2411  4.04  31.90  32.36
2412  3.87  31.89  31.14
2413  4.71  31.89  37.16
2414  4.13  31.87  32.75
2415  4.28  31.82  34.00
2416  4.39  31.80  35.49
2417  5.09  31.79  39.48
2418  3.09  31.80  25.68
2419  3.85  31.80  31.43
2420  3.96  31.79  32.29
2421  4.91  31.79  38.72
2422  4.01  31.80  32.01
2423  3.45  31.80  28.16
2424  4.20  31.83  33.33
2425  4.58  31.85  36.47
2426  4.14  31.83  33.74
2427  4.26  31.83  33.68
2428  4.90  31.84  38.59
2429  4.53  31.87  36.43
2430  4.48  31.87  35.45
2431  3.87  31.91  30.79
2432  4.39  31.91  33.83
2433  3.65  31.92  30.11
2434  4.36  31.87  34.68
2435  4.85  31.85  38.17
2436  4.63  31.82  37.18
2437  4.50  31.82  35.27
2438  4.71  31.83  37.01
2439  4.56  31.83  36.13
2440  4.47  31.85  35.71
2441  4.97  31.86  38.38
2442  3.83  31.85  31.83
2443  5.04  31.83  38.46
2444  4.45  31.81  35.58
2445  4.69  31.82  37.07
2446  3.56  31.82  28.82
2447  4.40  31.80  35.02
2448  4.55  31.81  36.56
2449  4.00  31.82  32.30
2450  4.58  31.82  35.95
2451  4.64  31.84  36.55
2452  4.43  31.79  35.26
2453  4.04  31.77  32.16
2454  4.51  31.80  35.76
2455  4.71  31.79  36.58
2456  4.86  31.78  38.49
2457  4.33  31.79  34.63
2458  4.49  31.79  35.66
2459  3.98  31.79  32.51
2460  4.40  31.78  34.77
2461  3.46  31.79  28.32
2462  4.10  31.80  33.60
2463  4.54  31.75  35.47
2464  4.70  31.74  37.20
2465  4.36  31.78  34.86
2466  3.90  31.79  31.72
2467  4.28  31.81  33.56
2468  3.81  31.81  30.85
2469  3.87  31.82  31.93
2470  4.84  31.83  37.92
2471  3.86  31.84  31.02
2472  4.30  31.84  34.30
2473  4.15  31.84  33.65
2474  3.63  31.85  30.27
2475  4.39  31.85  34.92
2476  4.54  31.86  36.41
2477  4.55  31.86  35.54
2478  4.76  31.86  38.15
2479  4.50  31.85  36.20
2480  4.10  31.85  32.92
2481  4.29  31.86  34.73
2482  4.36  31.86  34.96
2483  3.12  31.83  26.04
2484  4.28  31.84  34.52
2485  3.46  31.83  27.99
2486  4.46  31.81  35.26
2487  4.76  31.81  37.75
2488  4.32  31.82  34.22
2489  3.50  31.81  29.33
2490  4.20  31.82  33.07
2491  4.84  31.83  38.62
2492  4.58  31.81  36.30
2493  4.88  31.82  38.23
2494  3.95  31.83  31.92
2495  4.29  31.81  34.33
2496  4.11  31.83  32.17
2497  3.72  31.84  30.12
2498  5.10  31.83  39.53
2499  4.82  31.84  37.13
2500  4.33  31.85  34.68
2501  3.71  31.84  30.50
2502  4.32  31.86  34.38
2503  5.57  31.85  42.98
2504  4.33  31.87  34.16
2505  4.73  31.86  37.01
2506  5.45  31.86  41.90
2507  4.73  31.87  36.52
2508  4.01  31.86  31.50
2509  4.86  31.81  38.16
2510  4.42  31.79  34.90
2511  3.52  31.79  28.67
2512  3.55  31.79  29.22
2513  5.32  31.77  40.64
2514  4.17  31.80  33.76
2515  4.63  31.81  36.62
2516  4.52  31.80  35.65
2517  4.57  31.82  36.70
2518  4.77  31.82  37.63
2519  4.09  31.85  32.40
2520  4.83  31.87  37.46
2521  4.57  31.86  36.10
2522  4.69  31.86  37.65
2523  4.59  31.86  36.20
2524  4.06  31.86  33.16
2525  4.07  31.84  32.38
2526  3.30  31.87  27.39
2527  4.92  31.84  38.40
2528  5.07  31.82  39.08
2529  3.69  31.85  30.88
2530  4.21  31.84  33.85
2531  4.09  31.86  32.35
2532  3.92  31.87  31.66
2533  3.96  31.85  32.47
2534  4.31  31.87  34.38
2535  4.81  31.86  37.61
2536  4.31  31.85  34.10
2537  4.48  31.84  34.97
2538  4.85  31.85  38.28
2539  4.52  31.83  35.67
2540  3.80  31.84  31.01
2541  5.04  31.86  38.99
2542  4.76  31.84  37.70
2543  4.71  31.86  37.61
2544  4.16  31.86  33.74
2545  4.37  31.83  34.61
2546  3.33  31.82  27.98
2547  4.31  31.79  34.13
2548  4.46  31.79  35.06
2549  5.51  31.79  41.89
2550  4.87  31.82  38.23
2551  4.29  31.79  33.66
2552  3.79  31.80  31.32
2553  4.80  31.79  37.99
2554  4.14  31.82  32.51
2555  5.11  31.81  40.08
2556  4.14  31.81  33.53
2557  3.76  31.81  30.81
2558  4.05  31.80  32.13
2559  3.76  31.81  31.47
2560  4.63  31.82  36.24
2561  2.94  31.86  24.79
2562  3.99  31.86  31.61
2563  4.39  31.87  34.98
2564  3.83  31.87  31.05
2565  4.07  31.86  33.09
2566  4.95  31.86  38.70
2567  4.89  31.84  38.25
2568  3.52  31.82  29.25
2569  4.24  31.80  33.77
2570  4.25  31.79  33.77
2571  4.46  31.77  35.52
2572  3.16  31.74  26.41
2573  4.58  31.73  36.87
2574  5.03  31.75  39.05
2575  4.91  31.75  37.48
2576  3.94  31.75  32.20
2577  3.75  31.74  30.89
2578  3.80  31.74  30.28
2579  4.87  31.69  37.98
2580  4.42  31.67  35.35
2581  3.86  31.69  31.36
2582  3.94  31.70  32.02
2583  3.81  31.67  31.63
2584  3.55  31.66  28.83
2585  4.46  31.64  35.78
2586  4.47  31.63  36.03
2587  3.88  31.61  31.76
2588  4.64  31.60  36.92
2589  4.04  31.59  32.19
2590  4.53  31.61  36.64
2591  4.85  31.61  38.06
2592  5.41  31.62  41.54
2593  4.33  31.66  35.24
2594  4.52  31.68  36.23
2595  4.00  31.70  32.37
2596  4.04  31.68  32.22
2597  4.12  31.66  33.85
2598  3.33  31.65  27.44
2599  4.06  31.66  33.55
2600  4.62  31.66  37.00
2601  5.10  31.68  39.41
2602  3.75  31.71  30.18
2603  5.40  31.74  41.51
2604  3.17  31.71  26.14
2605  4.55  31.71  35.30
2606  3.35  31.70  27.81
2607  4.83  31.72  38.13
2608  4.26  31.70  33.55
2609  4.88  31.68  38.64
2610  4.26  31.70  34.79
2611  4.28  31.73  34.33
2612  4.67  31.73  36.77
2613  3.75  31.73  30.41
2614  4.31  31.74  34.24
2615  4.13  31.73  33.06
2616  4.67  31.70  36.99
2617  5.27  31.70  40.98
2618  4.41  31.69  35.31
2619  3.92  31.70  31.57
2620  2.95  31.70  24.34
2621  4.84  31.70  37.74
2622  4.20  31.70  33.90
2623  3.96  31.71  32.14
2624  4.70  31.75  37.29
2625  3.77  31.72  30.82
2626  5.05  31.70  39.63
2627  3.73  31.74  30.10
2628  3.94  31.73  32.06
2629  4.30  31.73  34.03
2630  4.17  31.74  32.81
2631  3.29  31.75  27.44
2632  4.61  31.75  36.66
2633  4.51  31.77  35.72
2634  4.00  31.75  32.34
2635  3.96  31.75  31.65
2636  4.12  31.73  33.00
2637  3.57  31.71  30.27
2638  4.78  31.70  36.70
2639  4.24  31.69  33.76
2640  3.62  31.70  29.98
2641  3.94  31.68  31.86
2642  4.83  31.70  38.23
2643  3.90  31.72  31.75
2644  5.18  31.72  40.55
2645  4.27  31.71  34.27
2646  4.80  31.71  37.62
2647  2.96  31.73  24.25
2648  4.13  31.72  32.98
2649  3.39  31.71  28.05
2650  4.99  31.70  39.15
2651  3.50  31.71  28.82
2652  3.79  31.72  30.16
2653  3.57  31.73  29.24
2654  4.05  31.70  32.35
2655  3.35  31.71  28.07
2656  4.38  31.72  35.38
2657  3.89  31.72  31.27
2658  4.16  31.71  33.48
2659  3.36  31.72  27.92
2660  5.18  31.72  40.45
2661  3.49  31.74  28.77
2662  3.71  31.75  30.41
2663  4.54  31.73  36.25
2664  5.25  31.71  40.45
2665  4.23  31.73  33.80
2666  4.39  31.74  34.99
2667  4.41  31.74  35.44
2668  4.37  31.77  34.84
2669  4.61  31.77  35.88
2670  4.99  31.76  38.77
2671  4.27  31.76  33.44
2672  4.17  31.79  32.78
2673  4.93  31.78  38.27
2674  3.97  31.77  32.60
2675  3.99  31.77  32.24
2676  4.29  31.77  33.57
2677  4.57  31.75  35.85
2678  4.21  31.70  33.78
2679  4.55  31.72  36.27
2680  3.68  31.72  29.50
2681  4.86  31.71  37.94
2682  4.78  31.71  36.39
2683  3.24  31.69  26.75
2684  4.13  31.67  33.33
2685  4.41  31.66  34.87
2686  3.22  31.65  27.10
2687  4.58  31.63  36.68
2688  4.46  31.66  35.53
2689  4.46  31.70  35.50
2690  4.75  31.72  37.29
2691  3.65  31.71  29.52
2692  3.34  31.73  28.09
2693  4.12  31.72  32.05
2694  4.21  31.70  34.32
2695  4.22  31.73  33.91
2696  4.03  31.71  32.68
2697  4.82  31.71  38.16
2698  4.90  31.72  38.55
2699  4.68  31.71  37.15
2700  3.88  31.71  31.70
2701  4.71  31.71  37.08
2702  4.26  31.71  34.38
2703  4.33  31.72  34.71
2704  3.84  31.70  30.75
2705  4.08  31.67  32.97
2706  4.29  31.66  34.56
2707  3.66  31.66  30.44
2708  3.90  31.68  31.68
2709  3.96  31.66  31.65
2710  3.89  31.66  31.48
2711  3.95  31.66  32.09
2712  2.80  31.67  23.86
2713  4.00  31.68  32.41
2714  4.28  31.66  34.44
2715  4.35  31.67  34.80
2716  4.38  31.68  34.80
2717  3.94  31.69  32.13
2718  4.35  31.69  35.25
2719  4.50  31.70  35.73
2720  4.76  31.71  37.77
2721  3.82  31.69  30.75
2722  4.40  31.73  35.08
2723  4.49  31.71  36.12
2724  4.32  31.76  33.56
2725  4.07  31.75  33.16
2726  4.44  31.74  35.56
2727  3.53  31.75  28.98
2728  4.87  31.75  38.27
2729  4.86  31.74  38.45
2730  3.59  31.75  29.57
2731  4.08  31.74  33.08
2732  3.90  31.74  31.59
2733  3.53  31.77  29.05
2734  4.67  31.74  36.84
2735  4.44  31.75  35.46
2736  3.96  31.74  32.19
2737  4.41  31.71  35.16
2738  3.57  31.75  29.27
2739  4.01  31.77  32.58
2740  4.06  31.75  32.52
2741  5.31  31.74  41.49
2742  3.77  31.76  30.86
2743  4.75  31.77  36.95
2744  4.02  31.78  32.98
2745  4.17  31.75  33.16
2746  4.53  31.74  34.79
2747  2.97  31.75  24.55
2748  4.29  31.73  33.98
2749  4.87  31.74  38.38
2750  3.92  31.75  31.70
2751  4.60  31.73  36.11
2752  3.94  31.72  31.92
2753  4.17  31.73  33.91
2754  4.67  31.75  36.82
2755  3.89  31.75  30.97
2756  4.53  31.75  36.23
2757  4.84  31.76  37.71
2758  4.97  31.76  39.06
2759  4.18  31.75  33.47
2760  5.24  31.74  40.82
2761  5.05  31.77  39.32
2762  4.38  31.75  35.49
2763  4.64  31.76  37.16
2764  4.62  31.77  36.26
2765  5.14  31.76  39.83
2766  4.10  31.75  33.01
2767  4.05  31.73  31.93
2768  3.79  31.74  31.57
2769  3.58  31.72  29.41
2770  4.29  31.70  34.15
2771  4.59  31.70  36.48
2772  4.38  31.69  35.26
2773  4.89  31.67  38.70
2774  2.99  31.70  25.12
2775  4.80  31.70  37.58
2776  3.48  31.71  28.53
2777  4.10  31.74  32.91
2778  4.47  31.75  35.41
2779  4.78  31.76  36.84
2780  5.63  31.74  43.15
2781  4.08  31.72  32.01
2782  4.87  31.71  37.71
2783  3.81  31.72  31.38
2784  4.27  31.71  34.09
2785  4.77  31.69  37.74
2786  3.67  31.66  30.55
2787  4.51  31.65  35.97
2788  4.44  31.64  35.33
2789  4.38  31.64  34.75
2790  4.80  31.64  37.73
2791  4.20  31.66  33.80
2792  3.72  31.65  30.26
2793  3.72  31.67  30.43
2794  5.38  31.67  41.24
2795  3.98  31.66  32.78
2796  4.29  31.67  34.02
2797  4.31  31.67  35.21
2798  5.57  31.67  42.48
2799  4.17  31.70  33.98
2800  3.63  31.71  29.28
2801  4.89  31.70  37.96
2802  4.64  31.70  36.50
2803  4.54  31.68  36.13
2804  3.87  31.70  30.84
2805  4.55  31.69  36.47
2806  5.37  31.70  41.66
2807  4.95  31.72  38.12
2808  5.20  31.74  40.80
2809  3.97  31.72  31.80
2810  3.81  31.74  30.98
2811  5.25  31.70  41.08
2812  4.35  31.71  35.09
2813  5.15  31.73  39.77
2814  4.13  31.74  32.45
2815  3.98  31.74  31.40
2816  4.50  31.75  35.51
2817  4.16  31.73  33.87
2818  3.77  31.74  30.66
2819  4.71  31.73  37.44
2820  4.79  31.74  37.70
2821  3.32  31.71  27.87
2822  4.54  31.70  35.80
2823  4.48  31.72  35.37
2824  3.23  31.72  26.23
2825  4.45  31.71  34.48
2826  5.00  31.71  39.55
2827  3.90  31.73  32.13
2828  3.56  31.72  29.15
2829  4.02  31.73  32.73
2830  3.75  31.75  30.85
2831  4.42  31.74  35.07
2832  3.82  31.76  31.46
2833  4.86  31.76  37.72
2834  5.06  31.76  39.34
2835  3.18  31.77  26.77
2836  4.02  31.75  32.62
2837  4.64  31.77  36.13
2838  4.33  31.75  34.45
2839  3.90  31.73  30.67
2840  3.96  31.70  32.38
2841  3.68  31.71  29.38
2842  4.46  31.72  35.44
2843  5.52  31.71  42.70
2844  4.10  31.71  33.08
2845  4.36  31.73  35.02
2846  4.78  31.75  37.36
2847  4.82  31.73  37.69
2848  4.56  31.70  36.56
2849  4.03  31.72  32.02
2850  3.81  31.68  30.18
2851  4.19  31.71  33.76
2852  2.90  31.71  24.34
2853  3.70  31.71  30.45
2854  4.46  31.70  35.06
2855  4.46  31.66  35.65
2856  3.94  31.64  31.55
2857  4.48  31.63  35.26
2858  4.74  31.63  38.09
2859  3.60  31.67  29.93
2860  3.62  31.69  29.23
2861  4.82  31.70  37.24
2862  3.88  31.72  32.03
2863  4.14  31.73  33.47
2864  3.62  31.73  29.68
2865  4.45  31.73  35.27
2866  4.55  31.75  36.17
2867  4.63  31.77  36.62
2868  4.40  31.76  34.88
2869  4.72  31.73  37.36
2870  3.64  31.71  29.00
2871  4.24  31.72  34.59
2872  3.85  31.69  31.19
2873  4.49  31.70  34.90
2874  5.29  31.68  40.70
2875  4.20  31.65  33.80
2876  3.57  31.68  29.29
2877  4.41  31.67  35.70
2878  4.52  31.68  35.28
2879  4.74  31.67  37.60
2880  4.16  31.65  32.86
2881  5.50  31.66  42.93
2882  3.80  31.66  30.34
2883  4.02  31.64  32.61
2884  4.44  31.66  35.19
2885  3.60  31.63  29.57
2886  4.48  31.63  35.20
2887  4.96  31.66  39.20
2888  5.27  31.68  41.22
2889  3.82  31.68  31.44
2890  4.36  31.70  34.47
2891  4.68  31.72  36.57
2892  4.46  31.75  35.51
2893  3.83  31.75  31.23
2894  4.79  31.72  37.95
2895  4.31  31.72  34.31
2896  5.34  31.72  40.99
2897  3.63  31.74  28.69
2898  4.59  31.70  36.44
2899  5.00  31.70  39.35
2900  5.42  31.66  41.69
2901  4.46  31.66  35.53
2902  4.19  31.62  33.64
2903  4.64  31.62  36.72
2904  4.25  31.63  34.14
2905  4.86  31.65  37.71
2906  4.30  31.64  34.63
2907  4.20  31.59  33.87
2908  3.61  31.59  29.48
2909  4.25  31.59  33.93
2910  5.12  31.59  39.73
2911  4.60  31.63  36.71
2912  4.93  31.66  39.20
2913  4.17  31.71  33.84
2914  3.99  31.70  32.12
2915  4.37  31.68  34.52
2916  4.95  31.69  38.97
2917  4.14  31.68  33.73
2918  4.08  31.68  33.03
2919  3.53  31.68  28.97
2920  3.84  31.72  31.09
2921  4.51  31.70  35.59
2922  4.82  31.70  38.30
2923  3.88  31.68  31.68
2924  3.20  31.71  26.68
2925  4.80  31.74  37.86
2926  3.98  31.77  32.38
2927  4.22  31.79  33.02
2928  4.13  31.79  33.37
2929  3.59  31.78  29.25
2930  5.61  31.79  42.35
2931  5.39  31.78  42.27
2932  3.97  31.78  31.65
2933  4.27  31.77  34.04
2934  4.45  31.76  35.35
2935  4.56  31.75  35.18
2936  5.07  31.75  39.87
2937  4.98  31.74  39.12
2938  4.19  31.77  34.00
2939  5.08  31.75  39.27
2940  5.64  31.71  43.28
2941  3.68  31.68  30.30
2942  3.48  31.68  28.45
2943  4.84  31.66  37.48
2944  4.91  31.62  38.63
2945  4.29  31.61  34.17
2946  4.90  31.60  38.72
2947  3.59  31.62  28.92
2948  4.66  31.63  36.92
2949  4.24  31.64  33.95
2950  4.55  31.63  36.41
2951  4.33  31.62  35.09
2952  4.24  31.65  33.76
2953  3.85  31.64  31.16
2954  4.13  31.62  33.40
2955  4.82  31.65  38.55
2956  4.25  31.69  33.69
2957  4.27  31.71  34.62
2958  3.72  31.73  30.73
2959  5.21  31.73  40.24
2960  4.33  31.73  34.47
2961  4.58  31.74  36.45
2962  4.57  31.76  36.50
2963  3.90  31.78  32.05
2964  3.32  31.78  27.27
2965  4.20  31.81  32.82
2966  4.34  31.83  34.73
2967  4.58  31.84  35.51
2968  3.59  31.82  28.89
2969  4.67  31.84  36.76
2970  4.67  31.83  36.49
2971  4.42  31.80  35.71
2972  4.07  31.80  33.05
2973  4.17  31.79  33.48
2974  4.36  31.76  34.99
2975  4.16  31.76  33.80
2976  5.08  31.77  38.62
2977  4.33  31.77  34.07
2978  4.25  31.78  33.27
2979  4.86  31.80  38.42
2980  5.31  31.78  40.85
2981  5.04  31.77  38.97
2982  5.16  31.79  39.59
2983  4.88  31.78  38.03
2984  4.63  31.78  37.08
2985  3.82  31.75  30.66
2986  4.54  31.75  35.92
2987  4.19  31.70  33.16
2988  4.20  31.71  33.89
2989  3.47  31.69  28.75
2990  5.23  31.65  41.01
2991  3.98  31.68  32.44
2992  5.24  31.68  41.09
2993  3.96  31.70  31.61
2994  4.50  31.69  35.31
2995  4.61  31.68  36.81
2996  4.87  31.67  38.52
2997  4.73  31.71  37.66
2998  3.78  31.72  30.05
2999  3.89  31.70  31.50
3000  5.08  31.69  39.59
3001  4.41  31.69  34.92
3002  4.72  31.70  37.61
3003  3.67  31.72  29.59
3004  4.65  31.72  36.65
3005  4.83  31.72  37.97
3006  4.93  31.71  38.48
3007  4.86  31.70  38.32
3008  4.50  31.70  35.99
3009  5.13  31.71  40.08
3010  5.16  31.69  40.02
3011  3.60  31.70  29.13
3012  4.28  31.68  33.85
3013  4.15  31.65  33.67
3014  5.09  31.65  39.10
3015  4.12  31.64  32.83
3016  4.80  31.65  37.99
3017  4.98  31.63  38.60
3018  4.29  31.64  33.84
3019  4.32  31.66  34.74
3020  4.33  31.66  33.96
3021  3.46  31.64  28.45
3022  4.93  31.63  37.59
3023  5.02  31.65  38.72
3024  4.36  31.65  34.42
3025  4.13  31.65  33.40
3026  4.25  31.67  34.02
3027  5.55  31.68  41.77
3028  4.86  31.64  37.63
3029  4.83  31.65  37.94
3030  4.62  31.69  36.20
3031  4.67  31.67  36.08
3032  5.28  31.63  41.37
3033  4.40  31.65  35.68
3034  4.73  31.65  36.89
3035  4.56  31.64  36.03
3036  4.95  31.66  38.92
3037  4.29  31.62  34.30
3038  4.19  31.61  33.19
3039  4.97  31.65  39.23
3040  4.65  31.66  36.76
3041  4.57  31.66  35.60
3042  4.95  31.70  38.47
3043  4.35  31.69  33.88
3044  5.26  31.71  40.81
3045  2.68  31.71  22.69
3046  4.01  31.73  32.52
3047  4.08  31.71  32.16
3048  3.94  31.73  32.10
3049  4.19  31.71  33.67
3050  4.22  31.71  34.04
3051  3.68  31.72  29.98
3052  5.17  31.73  40.25
3053  4.44  31.73  35.67
3054  3.41  31.74  28.36
3055  4.17  31.76  33.23
3056  4.16  31.78  33.17
3057  3.77  31.77  31.02
3058  4.86  31.78  37.80
3059  4.01  31.80  32.16
3060  3.80  31.78  31.55
3061  5.46  31.77  41.56
3062  3.82  31.78  30.07
3063  4.97  31.77  38.38
3064  4.71  31.75  37.29
3065  5.12  31.73  40.21
3066  4.08  31.71  32.27
3067  4.96  31.71  38.88
3068  4.33  31.69  34.03
3069  5.17  31.67  39.69
3070  5.39  31.67  41.38
3071  4.98  31.68  38.50
3072  4.62  31.67  36.38
3073  4.64  31.68  35.55
3074  4.89  31.67  38.31
3075  4.59  31.66  36.53
3076  5.29  31.66  41.18
3077  3.62  31.67  29.93
3078  4.79  31.71  37.63
3079  5.01  31.70  39.16
3080  5.07  31.73  39.52
3081  4.13  31.74  32.93
3082  4.04  31.75  32.59
3083  4.79  31.72  37.19
3084  5.98  31.72  44.66
3085  5.04  31.72  39.44
3086  4.18  31.75  32.84
3087  5.12  31.77  40.07
3088  4.47  31.78  35.54
3089  4.54  31.77  35.92
3090  4.59  31.78  36.23
3091  4.38  31.77  35.48
3092  4.26  31.76  33.23
3093  3.65  31.77  29.62
3094  4.85  31.78  37.23
3095  5.37  31.77  41.91
3096  3.78  31.77  30.50
3097  3.69  31.78  29.26
3098  4.84  31.76  38.12
3099  3.72  31.77  30.09
3100  5.89  31.76  44.40
3101  4.49  31.76  36.12
3102  5.29  31.74  40.62
3103  4.77  31.75  36.80
3104  5.33  31.76  41.44
3105  4.46  31.77  35.39
3106  5.72  31.79  43.83
3107  4.57  31.74  35.65
3108  5.90  31.71  45.04
3109  2.45  31.68  20.98
3110  4.45  31.68  34.98
3111  4.11  31.68  33.17
3112  4.44  31.66  35.29
3113  4.31  31.66  34.33
3114  4.21  31.67  33.23
3115  4.67  31.66  36.91
3116  5.15  31.65  39.84
3117  4.71  31.64  37.95
3118  4.12  31.65  33.55
3119  4.39  31.64  35.17
3120  5.21  31.66  39.69
3121  4.08  31.67  33.24
3122  4.18  31.67  33.63
3123  3.36  31.68  27.60
3124  4.57  31.68  35.55
3125  4.35  31.68  34.85
3126  4.31  31.70  34.62
3127  4.08  31.69  32.27
3128  4.48  31.68  35.16
3129  4.77  31.69  38.18
3130  5.32  31.74  41.06
3131  5.13  31.73  39.98
3132  4.13  31.72  33.31
3133  4.03  31.77  33.02
3134  4.07  31.74  32.77
3135  5.56  31.71  41.98
3136  4.28  31.66  34.28
3137  4.07  31.66  31.48
3138  4.17  31.65  33.66
3139  3.58  31.66  29.64
3140  4.67  31.63  36.83
3141  4.87  31.60  37.94
3142  4.87  31.60  37.38
3143  5.37  31.58  41.31
3144  4.06  31.57  32.38
3145  3.74  31.57  30.46
3146  4.30  31.57  33.91
3147  4.65  31.60  36.47
3148  4.72  31.61  37.72
3149  3.16  31.61  26.27
3150  5.73  31.61  43.67
3151  5.39  31.61  40.88
3152  3.73  31.61  30.82
3153  3.66  31.60  29.84
3154  5.22  31.61  40.01
3155  4.64  31.62  36.05
3156  3.47  31.64  28.41
3157  3.99  31.62  31.45
3158  4.02  31.59  32.12
3159  4.65  31.60  36.49
