413 7.574
247 0.000
406 7.550
17 0.503
717 0.000
573 0.000
812 10.000
582 10.000
446 0.000
477 6.967
995 10.000
58 8.746
74 0.000
640 0.604
597 0.184
222 0.607
219 10.000
630 0.171
923 10.000
737 10.000
462 0.000
438 9.975
850 10.000
952 10.000
948 10.000
899 10.000
767 0.000
333 9.378
536 10.000
949 10.000
466 10.000
884 10.000
967 10.000
183 10.000
458 10.000
780 10.000
766 10.000
904 10.000
257 0.000
761 10.000
963 10.000
331 9.948
402 10.000
560 10.000
554 10.000
622 10.000
191 9.768
360 10.000
653 0.000
916 10.000
210 0.136
606 0.000
109 10.000
373 10.000
199 10.000
646 0.000
592 0.087
676 10.000
563 2.609
242 0.000
18 0.662
343 0.000
9 1.505
601 0.088
770 0.839
887 10.000
933 10.000
173 0.000
447 0.881
487 0.000
795 10.000
639 10.000
965 10.000
155 10.000
292 0.000
882 10.000
366 0.000
899 10.000
747 0.124
475 0.000
272 9.485
946 10.000
122 0.000
865 10.000
623 0.000
718 0.000
924 10.000
184 0.000
282 0.000
167 0.000
202 0.260
626 0.000
176 0.000
126 0.000
227 0.000
13 0.000
160 0.000
119 0.000
461 0.000
648 0.128
915 10.000
100 0.000
614 0.000
70 0.000
393 0.000
496 0.000
436 8.672
293 8.796
244 1.359
912 10.000
566 0.000
190 0.005
34 2.036
431 1.101
813 10.000
753 7.752
356 3.372
997 10.000
35 10.000
523 2.209
200 10.000
661 10.000
699 10.000
327 0.331
889 10.000
646 9.614
341 10.000
50 10.000
766 10.000
803 10.000
698 10.000
681 10.000
904 10.000
312 10.000
752 9.941
297 10.000
809 10.000
189 10.000
591 10.000
53 10.000
101 0.393
157 0.000
136 9.803
589 10.000
58 0.234
945 10.000
56 3.699
925 10.000
469 0.000
256 10.000
587 0.000
168 0.000
584 10.000
476 8.667
815 10.000
926 10.000
526 0.000
582 0.000
729 0.000
225 6.945
264 0.000
633 10.000
538 0.000
16 0.000
931 10.000
347 0.000
205 10.000
522 10.000
400 0.000
307 2.515
679 10.000
645 0.000
443 0.000
269 0.000
703 0.000
332 0.872
214 0.000
759 0.000
258 0.000
683 0.000
16 0.000
845 10.000
852 10.000
600 0.000
321 0.000
667 9.990
526 0.000
848 10.000
250 0.000
256 0.244
73 0.000
514 0.000
889 10.000
611 0.000
531 1.891
821 10.000
958 10.000
736 0.000
343 10.000
359 0.000
43 9.976
23 0.220
5 7.250
487 0.000
292 0.926
708 9.529
820 10.000
507 10.000
467 10.000
78 10.000
190 0.736
483 10.000
923 10.000
84 9.562
244 5.746
711 10.000
92 10.000
961 10.000
867 10.000
166 0.000
475 10.000
757 10.000
777 10.000
6 10.000
578 10.000
743 9.917
922 10.000
96 10.000
787 10.000
946 10.000
101 1.394
274 10.000
239 1.021
809 10.000
95 0.000
746 10.000
277 10.000
173 0.000
937 10.000
760 10.000
981 10.000
341 0.000
692 4.461
456 0.000
434 10.000
654 0.000
323 0.000
129 10.000
81 0.852
377 10.000
136 0.000
659 0.000
114 1.420
880 10.000
582 0.310
210 0.036
668 0.415
528 0.000
312 2.472
943 10.000
768 0.000
122 0.308
38 0.000
399 0.191
211 0.000
452 0.000
160 0.000
308 0.000
433 0.000
5 1.226
649 0.000
126 0.000
461 0.000
84 0.000
780 0.000
785 0.000
684 0.011
910 10.000
867 10.000
62 0.000
47 0.234
527 0.000
177 2.141
927 10.000
109 0.005
387 0.065
596 0.000
638 0.000
700 9.232
539 0.218
406 10.000
822 10.000
577 10.000
921 10.000
221 10.000
789 0.003
374 7.713
381 0.000
97 1.805
807 10.000
747 9.623
934 10.000
849 10.000
831 9.973
714 10.000
635 2.420
516 10.000
624 4.689
502 10.000
578 10.000
671 10.000
29 10.000
755 10.000
599 9.562
139 10.000
143 10.000
195 10.000
777 10.000
844 10.000
735 10.000
184 7.040
666 10.000
312 10.000
105 10.000
888 10.000
102 9.855
479 10.000
270 10.000
199 10.000
287 0.117
657 10.000
947 10.000
506 0.000
778 0.000
936 10.000
142 0.693
294 0.000
561 0.036
644 0.000
873 10.000
232 0.000
673 0.000
629 0.000
832 10.000
812 10.000
773 0.000
28 3.863
590 0.000
617 0.402
763 10.000
774 0.016
284 0.000
76 0.000
880 10.000
172 0.000
178 0.000
359 0.133
443 3.135
378 0.000
647 0.000
100 0.000
325 0.479
869 10.000
607 0.000
104 0.000
805 10.000
749 0.000
398 0.602
366 0.000
394 0.000
272 8.807
599 0.000
68 4.027
901 10.000
432 0.000
881 10.000
674 0.000
460 0.000
471 3.236
292 0.000
224 0.489
246 0.239
576 0.344
301 0.000
126 0.001
480 0.000
485 0.000
192 0.000
858 10.000
133 0.000
293 0.000
184 0.670
2 0.000
900 10.000
288 0.000
808 10.000
650 0.000
687 10.000
175 10.000
44 0.088
959 10.000
775 10.000
112 1.498
861 10.000
207 10.000
994 10.000
536 9.844
667 9.897
465 10.000
828 10.000
892 10.000
711 10.000
405 2.944
193 0.610
837 10.000
154 9.684
673 10.000
323 10.000
347 0.000
532 0.000
457 6.427
640 10.000
717 10.000
541 10.000
5 10.000
268 10.000
191 10.000
693 10.000
444 10.000
236 10.000
653 0.000
219 0.000
349 10.000
514 10.000
426 10.000
343 0.000
50 0.000
94 0.000
809 10.000
879 10.000
986 10.000
521 10.000
284 0.000
180 10.000
359 5.717
438 0.638
853 10.000
683 7.691
786 4.379
386 0.000
140 0.000
103 0.000
600 1.039
967 10.000
109 9.222
869 10.000
159 10.000
802 10.000
313 1.884
395 0.000
455 0.206
745 1.911
970 10.000
958 10.000
88 0.719
20 10.000
53 6.096
897 10.000
899 10.000
39 0.000
419 0.166
183 0.000
219 0.000
778 0.000
622 9.971
73 3.648
461 4.048
408 0.094
459 0.000
601 0.000
835 10.000
563 0.000
202 0.277
803 10.000
672 0.000
71 0.000
962 10.000
475 0.000
384 0.000
358 2.868
930 10.000
916 10.000
103 0.583
900 10.000
875 10.000
191 0.000
921 10.000
928 10.000
89 0.000
820 10.000
968 10.000
508 0.000
4 0.000
188 0.451
287 10.000
627 10.000
261 9.859
748 10.000
36 0.747
721 0.156
350 1.118
872 10.000
285 0.000
552 9.758
675 2.920
957 10.000
624 10.000
637 10.000
432 10.000
8 0.000
996 10.000
363 0.000
925 10.000
99 9.956
264 0.838
801 10.000
291 8.773
186 10.000
729 10.000
380 10.000
6 10.000
698 10.000
889 10.000
11 9.698
886 10.000
176 10.000
639 10.000
148 10.000
870 10.000
275 10.000
547 10.000
155 10.000
828 10.000
222 10.000
112 5.330
452 0.000
860 10.000
545 0.139
856 10.000
909 10.000
386 0.000
956 10.000
174 0.000
187 10.000
247 10.000
360 0.000
917 10.000
367 9.981
615 0.000
517 2.686
378 0.000
501 0.000
694 0.000
17 0.000
650 5.898
619 10.000
693 0.116
520 0.710
895 10.000
241 0.000
675 0.000
723 0.000
464 0.000
788 0.000
176 0.000
325 0.000
334 0.000
637 0.000
182 0.000
243 0.158
24 0.755
138 0.233
417 0.000
212 1.396
385 0.000
777 0.000
129 0.000
13 0.000
144 0.000
745 0.000
530 0.000
523 0.000
246 0.000
224 0.000
541 0.000
897 10.000
844 10.000
235 0.721
739 0.000
476 0.000
92 0.000
463 10.000
941 10.000
880 10.000
640 2.347
266 10.000
214 10.000
278 10.000
448 10.000
458 10.000
302 0.000
586 10.000
875 10.000
514 0.000
971 10.000
653 10.000
644 2.684
984 10.000
798 10.000
389 10.000
515 10.000
322 10.000
636 10.000
740 9.874
864 10.000
533 10.000
584 10.000
99 10.000
950 10.000
323 10.000
576 10.000
43 9.892
787 10.000
517 10.000
924 10.000
427 10.000
784 0.000
705 9.044
232 9.846
597 10.000
7 10.000
819 10.000
473 10.000
522 0.000
790 10.000
126 0.000
167 0.000
775 0.000
925 10.000
556 10.000
291 0.000
247 10.000
193 1.749
31 0.000
112 0.000
727 1.130
615 2.828
211 0.000
678 7.480
939 10.000
721 0.000
726 0.000
305 1.114
645 0.000
154 0.000
90 10.000
784 0.000
859 10.000
322 10.000
381 10.000
867 10.000
141 0.000
854 10.000
390 0.000
932 10.000
981 10.000
557 0.006
708 0.000
906 10.000
114 0.190
0 4.783
154 0.804
307 0.000
31 0.000
267 0.000
35 0.132
647 0.000
478 0.000
713 0.000
587 1.752
434 0.000
314 0.000
573 0.000
80 0.000
468 0.130
663 10.000
864 10.000
327 0.000
985 10.000
246 0.000
194 0.000
127 0.000
101 9.978
584 0.000
60 0.000
82 10.000
142 0.148
769 0.000
989 10.000
256 0.110
144 0.000
564 0.000
800 10.000
411 8.760
599 4.677
448 10.000
890 10.000
312 10.000
157 10.000
747 8.910
349 10.000
730 10.000
827 10.000
817 10.000
393 1.034
692 8.321
145 10.000
379 9.680
938 10.000
340 10.000
507 0.000
40 8.538
925 10.000
568 10.000
122 10.000
67 10.000
337 10.000
112 10.000
324 0.000
106 0.034
888 10.000
907 10.000
668 10.000
487 0.000
355 10.000
558 9.614
716 9.911
547 10.000
740 10.000
446 8.665
374 0.000
840 10.000
703 0.000
220 0.000
6 0.000
43 0.000
728 2.386
46 0.000
969 10.000
296 10.000
169 2.374
36 0.000
633 10.000
281 0.016
360 0.013
739 3.858
538 0.000
249 10.000
646 9.949
206 0.000
736 10.000
2 0.000
764 0.000
537 0.000
393 10.000
481 0.000
84 0.000
133 0.000
928 10.000
459 0.000
691 0.000
768 0.000
526 0.828
395 0.000
989 10.000
533 0.000
439 1.118
717 0.000
579 0.048
408 0.000
14 0.000
748 0.000
445 0.373
647 0.000
30 0.000
806 10.000
387 0.000
568 0.000
55 0.000
34 0.000
774 0.000
792 0.000
36 0.577
539 0.000
329 0.000
429 10.000
20 3.588
413 10.000
563 0.286
948 10.000
873 10.000
254 0.000
399 10.000
650 0.206
706 1.504
933 10.000
89 0.000
424 0.000
512 0.000
497 3.740
438 10.000
261 10.000
943 10.000
86 10.000
292 10.000
749 10.000
474 10.000
860 10.000
804 10.000
508 8.395
635 10.000
596 10.000
544 10.000
174 6.846
926 10.000
974 10.000
195 10.000
340 7.962
144 10.000
213 10.000
861 10.000
613 10.000
442 10.000
546 10.000
532 10.000
993 10.000
59 8.874
432 0.013
321 0.000
973 10.000
519 0.000
722 0.000
473 10.000
527 0.279
501 0.000
109 10.000
123 0.000
46 0.000
283 0.000
50 0.000
479 0.741
390 0.000
558 0.000
623 0.000
603 0.000
351 10.000
485 10.000
216 2.811
793 10.000
54 10.000
762 10.000
326 10.000
47 8.119
821 10.000
356 10.000
480 10.000
142 10.000
329 10.000
999 10.000
756 9.954
51 0.000
992 10.000
229 7.829
578 0.000
493 0.000
339 0.000
702 0.000
540 0.343
622 3.862
752 0.000
561 3.221
102 0.000
143 9.951
119 0.522
726 0.000
746 0.000
470 10.000
211 0.000
963 10.000
264 0.000
265 0.000
725 0.000
590 0.000
313 0.000
547 0.000
946 10.000
690 0.072
276 0.206
792 2.937
446 0.522
327 0.597
785 0.000
676 0.000
906 10.000
279 0.923
15 0.000
609 10.000
819 10.000
638 0.000
362 0.000
380 10.000
741 10.000
505 2.065
500 0.000
467 0.378
251 0.000
970 10.000
678 0.000
215 0.000
235 10.000
944 10.000
940 10.000
825 10.000
258 0.000
488 1.501
772 9.637
52 9.917
178 10.000
48 0.000
845 10.000
625 9.452
376 4.538
630 9.965
302 10.000
283 6.904
909 10.000
317 10.000
892 10.000
728 8.194
956 10.000
254 10.000
109 10.000
697 9.059
759 10.000
165 9.824
11 9.911
580 10.000
843 10.000
226 10.000
815 10.000
788 0.000
167 0.000
641 10.000
46 0.000
656 10.000
413 0.000
98 0.000
835 10.000
462 10.000
943 10.000
460 0.743
839 10.000
574 0.000
762 1.073
122 0.000
483 0.000
80 0.000
14 0.000
212 1.097
37 0.000
269 0.089
321 0.000
735 0.000
29 0.000
931 10.000
900 10.000
40 1.350
511 0.000
744 0.000
267 0.000
326 0.048
532 0.000
435 0.000
967 10.000
579 10.000
91 1.640
381 0.000
678 0.000
926 10.000
844 10.000
622 0.201
387 0.880
683 0.000
196 0.000
149 6.243
806 10.000
680 0.000
230 10.000
821 10.000
892 10.000
268 10.000
90 6.127
214 10.000
3 10.000
119 2.127
146 10.000
903 10.000
160 10.000
657 10.000
647 10.000
427 10.000
984 10.000
180 10.000
862 10.000
952 10.000
759 10.000
954 10.000
333 10.000
437 10.000
880 10.000
178 0.000
60 10.000
256 10.000
417 0.037
668 10.000
936 10.000
648 0.000
489 0.000
829 10.000
916 10.000
44 3.752
919 10.000
699 0.145
190 10.000
822 10.000
859 10.000
848 10.000
470 10.000
287 0.000
832 10.000
650 8.320
150 0.275
784 0.000
410 0.000
104 0.391
118 0.739
847 10.000
296 1.213
908 10.000
252 0.000
158 0.000
164 0.175
670 0.000
827 10.000
101 0.000
318 0.281
316 10.000
931 10.000
234 10.000
896 10.000
975 10.000
153 0.000
595 10.000
165 0.047
976 10.000
455 0.000
13 0.000
447 3.037
742 0.354
846 10.000
97 0.212
892 10.000
630 0.000
507 0.295
997 10.000
748 0.000
355 0.000
981 10.000
44 0.000
263 0.000
203 0.000
428 1.680
904 10.000
30 0.638
529 1.018
222 0.000
347 9.693
460 0.000
457 0.954
243 0.000
436 0.256
611 9.908
839 10.000
602 0.000
587 9.889
295 0.000
615 0.091
35 0.000
37 0.057
462 0.000
132 0.000
930 10.000
92 1.109
640 9.821
927 10.000
841 10.000
995 10.000
909 10.000
886 10.000
259 9.400
144 1.356
89 0.319
687 10.000
48 3.007
120 10.000
217 9.724
271 10.000
467 10.000
678 10.000
728 10.000
711 10.000
114 10.000
339 9.615
551 2.855
716 10.000
332 10.000
962 10.000
884 10.000
794 10.000
95 2.487
815 10.000
735 10.000
727 10.000
730 3.408
652 10.000
613 10.000
990 10.000
796 0.832
703 1.470
677 10.000
845 10.000
823 10.000
895 10.000
116 9.711
291 0.829
573 0.190
2 0.000
185 0.000
553 0.000
403 2.101
112 0.000
400 1.005
75 0.000
285 4.698
170 10.000
100 8.150
416 10.000
906 10.000
843 10.000
144 10.000
637 0.000
495 0.000
758 0.000
627 1.216
292 0.000
461 0.000
304 0.000
138 0.000
285 8.226
199 0.000
255 0.192
576 0.000
773 0.000
579 0.313
460 0.000
286 0.000
133 0.000
863 10.000
399 10.000
533 0.000
599 0.000
474 0.000
818 10.000
129 0.000
645 0.663
918 10.000
546 0.036
551 10.000
762 0.000
690 2.232
188 0.000
257 10.000
449 0.000
815 10.000
550 0.000
910 10.000
120 10.000
688 0.000
196 0.545
320 0.418
943 10.000
772 0.000
93 0.000
44 10.000
351 9.552
554 0.000
330 0.000
484 9.492
417 10.000
729 10.000
18 0.000
204 10.000
837 10.000
147 5.934
849 10.000
756 10.000
693 0.291
401 10.000
518 10.000
384 10.000
590 1.052
776 10.000
833 10.000
405 10.000
326 10.000
743 10.000
526 0.335
15 10.000
939 10.000
847 10.000
959 10.000
712 0.000
941 10.000
3 10.000
64 9.284
333 9.859
549 10.000
913 10.000
63 1.730
567 10.000
930 10.000
267 0.000
77 0.000
117 5.375
161 1.092
771 0.000
679 10.000
155 10.000
108 0.065
456 0.164
988 10.000
514 0.000
783 0.051
732 10.000
41 0.287
798 0.000
672 0.000
888 10.000
757 0.000
384 0.000
830 10.000
761 0.000
448 10.000
325 0.000
94 0.000
998 10.000
238 0.000
158 0.000
565 0.794
169 0.000
425 1.225
971 10.000
247 0.029
543 0.000
132 0.000
61 0.000
812 10.000
174 0.389
170 9.934
268 0.000
162 0.000
684 0.000
51 0.000
894 10.000
726 0.505
849 10.000
566 0.000
614 4.355
607 0.059
951 10.000
445 4.515
368 0.000
400 10.000
770 6.469
463 10.000
398 10.000
9 5.295
621 1.763
964 10.000
179 10.000
47 10.000
935 10.000
426 7.558
590 10.000
67 2.823
652 8.821
879 10.000
620 10.000
822 10.000
148 9.757
782 10.000
507 0.000
199 10.000
677 10.000
233 10.000
49 10.000
244 10.000
848 10.000
656 9.563
195 10.000
293 0.137
25 10.000
595 10.000
64 8.951
488 10.000
993 10.000
74 9.995
110 0.000
958 10.000
253 0.000
893 10.000
680 10.000
748 0.000
961 10.000
126 0.000
401 0.000
840 10.000
746 0.721
224 0.000
989 10.000
528 0.000
731 0.000
188 0.000
206 0.000
965 10.000
450 0.531
814 10.000
895 10.000
645 0.000
108 0.000
920 10.000
240 10.000
173 0.742
409 0.000
234 0.000
247 10.000
519 1.483
192 0.000
500 2.394
677 10.000
86 0.000
180 10.000
426 0.000
47 2.204
306 0.000
827 10.000
887 10.000
52 0.000
51 0.000
877 10.000
581 0.048
783 0.000
65 0.000
787 0.000
749 0.000
304 0.000
237 0.000
564 0.000
199 0.000
883 10.000
673 1.487
119 0.000
124 0.000
846 10.000
528 0.000
358 0.000
94 0.985
48 0.000
551 10.000
594 0.000
726 0.000
637 9.667
775 10.000
152 0.000
684 0.000
82 10.000
980 10.000
572 10.000
135 0.000
32 0.271
449 0.000
717 10.000
815 10.000
515 10.000
504 0.000
565 10.000
819 10.000
742 0.000
130 0.000
18 7.420
626 10.000
803 10.000
138 10.000
750 10.000
650 9.889
667 0.000
109 0.000
744 7.075
716 10.000
660 10.000
338 10.000
442 8.223
298 0.257
114 10.000
983 10.000
197 9.514
575 2.754
556 10.000
332 10.000
607 9.933
6 7.950
49 10.000
423 9.918
521 0.050
554 10.000
989 10.000
341 0.000
297 10.000
360 0.000
923 10.000
922 10.000
499 10.000
674 10.000
166 10.000
316 5.674
882 10.000
444 0.158
655 0.000
325 0.000
743 0.000
770 0.000
920 10.000
967 10.000
495 0.000
282 0.444
300 0.000
102 0.131
288 8.352
350 10.000
526 0.000
810 10.000
905 10.000
515 0.000
152 0.000
202 10.000
634 0.173
513 0.000
126 0.000
557 1.044
12 0.000
800 10.000
129 0.408
179 0.000
584 0.000
446 0.000
62 0.000
28 0.224
387 0.087
771 0.369
872 10.000
307 0.372
498 0.000
840 10.000
802 10.000
780 0.000
140 9.657
69 0.227
490 0.000
431 0.000
880 10.000
395 0.309
946 10.000
33 2.269
598 0.000
580 0.000
546 0.000
725 1.813
137 10.000
558 10.000
267 9.964
737 10.000
110 9.952
714 9.831
799 2.791
138 10.000
816 10.000
186 9.246
910 10.000
689 10.000
494 9.846
408 9.927
529 10.000
296 4.885
189 9.925
670 3.296
259 10.000
161 10.000
633 10.000
173 1.507
156 9.885
719 10.000
881 10.000
299 10.000
277 10.000
407 10.000
566 9.699
15 10.000
517 10.000
280 10.000
815 10.000
656 10.000
97 4.224
2 9.937
787 8.889
496 10.000
975 10.000
316 10.000
793 9.509
164 9.405
987 10.000
995 10.000
423 0.000
149 0.000
629 0.000
564 9.979
706 0.000
209 2.101
862 10.000
370 7.797
456 0.075
744 0.623
669 0.226
734 2.640
236 0.000
750 0.000
669 10.000
517 7.138
565 9.989
326 9.863
614 10.000
567 10.000
893 10.000
401 10.000
63 10.000
868 10.000
718 9.583
857 10.000
33 10.000
706 10.000
852 10.000
457 9.924
855 10.000
482 10.000
561 10.000
692 10.000
758 9.979
424 9.624
62 10.000
215 10.000
169 10.000
732 10.000
949 10.000
321 0.000
969 10.000
699 0.160
991 10.000
486 10.000
264 10.000
317 8.958
101 0.000
832 10.000
210 1.454
503 0.184
895 10.000
79 0.000
222 1.978
752 1.482
112 0.000
928 10.000
605 0.687
569 0.000
784 5.926
88 0.000
590 0.000
345 0.000
780 1.649
348 0.000
770 0.000
843 10.000
563 0.449
939 10.000
576 0.000
513 0.000
260 1.829
545 0.659
213 8.534
252 1.123
32 5.431
477 0.476
133 1.392
309 0.469
636 0.000
205 0.000
859 10.000
958 10.000
972 10.000
787 10.000
564 0.000
541 0.884
571 10.000
652 3.425
131 0.610
917 10.000
433 2.146
480 2.769
688 10.000
276 10.000
44 10.000
628 10.000
558 10.000
889 10.000
397 10.000
771 10.000
141 10.000
429 0.103
249 2.917
710 10.000
559 10.000
491 9.482
200 10.000
765 9.275
350 10.000
59 10.000
723 10.000
322 10.000
847 10.000
288 10.000
864 10.000
418 0.507
941 10.000
996 10.000
336 0.605
374 0.000
477 10.000
24 0.000
650 0.372
522 10.000
653 0.000
503 0.000
80 0.000
542 0.000
900 10.000
851 10.000
683 0.000
330 0.000
101 0.000
394 0.000
893 10.000
660 0.000
885 10.000
94 0.000
425 0.000
236 0.000
153 2.653
149 4.688
559 0.015
0 0.000
437 0.000
423 1.390
419 0.909
378 0.000
420 0.000
755 6.801
753 0.000
897 10.000
780 10.000
404 10.000
433 3.520
907 10.000
500 0.000
975 10.000
808 10.000
351 0.877
659 10.000
138 10.000
452 10.000
53 0.000
32 10.000
113 10.000
939 10.000
126 10.000
538 9.656
175 10.000
280 10.000
687 10.000
734 10.000
125 9.835
158 10.000
699 10.000
504 10.000
578 10.000
455 10.000
257 0.376
476 9.867
661 10.000
896 10.000
669 10.000
569 10.000
396 0.000
645 9.840
377 9.410
747 10.000
305 0.019
516 10.000
200 4.195
358 0.000
548 10.000
314 0.000
297 10.000
675 9.672
852 10.000
473 4.646
955 10.000
540 1.155
208 9.996
665 0.000
366 0.000
936 10.000
170 10.000
945 10.000
391 0.089
427 0.000
421 0.000
627 0.000
89 0.999
318 0.625
297 0.000
659 0.432
714 0.000
943 10.000
36 0.094
462 1.435
248 3.828
552 0.089
662 0.000
607 0.000
101 0.000
976 10.000
904 10.000
777 0.101
829 10.000
378 0.000
733 0.004
369 0.000
586 0.000
969 10.000
35 0.000
953 10.000
906 10.000
205 0.000
898 10.000
633 0.000
320 0.000
925 10.000
723 0.000
638 0.000
223 0.465
383 0.000
